problem,language,report,first_file,second_file,first_submission_id,second_submission_id,avg_similarity,avg_percent,max_similarity,max_percent,maximum_length,longest_match,is_exact_avg_100,is_max_100
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391779648.cpp,1391779651.cpp,1391779648,1391779651,1.0,100.0,1.0,100.0,55.0,54.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391926624.cpp,1391926859.cpp,1391926624,1391926859,1.0,100.0,1.0,100.0,100.0,99.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391926624.cpp,1391927136.cpp,1391926624,1391927136,1.0,100.0,1.0,100.0,100.0,99.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391926859.cpp,1391927136.cpp,1391926859,1391927136,1.0,100.0,1.0,100.0,100.0,99.0,True,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391927314.cpp,1391927371.cpp,1391927314,1391927371,1.0,100.0,1.0,100.0,102.0,101.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314234942.java,1314235248.java,1314234942,1314235248,1.0,100.0,1.0,100.0,94.0,93.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235019.java,1314235209.java,1314235019,1314235209,1.0,100.0,1.0,100.0,111.0,110.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235027.java,1314236087.java,1314235027,1314236087,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235187.java,1314235767.java,1314235187,1314235767,1.0,100.0,1.0,100.0,173.0,172.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235445.java,1314236294.java,1314235445,1314236294,1.0,100.0,1.0,100.0,100.0,99.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235484.java,1314236094.java,1314235484,1314236094,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235484.java,1314236121.java,1314235484,1314236121,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235484.java,1314236150.java,1314235484,1314236150,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235844.java,1314236183.java,1314235844,1314236183,1.0,100.0,1.0,100.0,160.0,159.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235859.java,1314235920.java,1314235859,1314235920,1.0,100.0,1.0,100.0,127.0,126.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235875.java,1314236070.java,1314235875,1314236070,1.0,100.0,1.0,100.0,154.0,153.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235960.java,1314236041.java,1314235960,1314236041,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236094.java,1314236121.java,1314236094,1314236121,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236094.java,1314236150.java,1314236094,1314236150,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236121.java,1314236150.java,1314236121,1314236150,1.0,100.0,1.0,100.0,129.0,128.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236122.java,1314236587.java,1314236122,1314236587,1.0,100.0,1.0,100.0,128.0,127.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236193.java,1314236288.java,1314236193,1314236288,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236197.java,1314237501.java,1314236197,1314237501,1.0,100.0,1.0,100.0,154.0,153.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236218.java,1314236253.java,1314236218,1314236253,1.0,100.0,1.0,100.0,106.0,105.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236271.java,1314236527.java,1314236271,1314236527,1.0,100.0,1.0,100.0,134.0,133.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236306.java,1314236352.java,1314236306,1314236352,1.0,100.0,1.0,100.0,188.0,187.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236309.java,1314236631.java,1314236309,1314236631,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236313.java,1314236438.java,1314236313,1314236438,1.0,100.0,1.0,100.0,119.0,118.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236314.java,1314236339.java,1314236314,1314236339,1.0,100.0,1.0,100.0,153.0,152.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236315.java,1314236505.java,1314236315,1314236505,1.0,100.0,1.0,100.0,143.0,142.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236385.java,1314236503.java,1314236385,1314236503,1.0,100.0,1.0,100.0,107.0,106.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236387.java,1314236443.java,1314236387,1314236443,1.0,100.0,1.0,100.0,155.0,154.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236403.java,1314236418.java,1314236403,1314236418,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236487.java,1314236601.java,1314236487,1314236601,1.0,100.0,1.0,100.0,155.0,154.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236487.java,1314236928.java,1314236487,1314236928,1.0,100.0,1.0,100.0,155.0,154.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236549.java,1314236618.java,1314236549,1314236618,1.0,100.0,1.0,100.0,166.0,165.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236600.java,1314236733.java,1314236600,1314236733,1.0,100.0,1.0,100.0,181.0,180.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236601.java,1314236928.java,1314236601,1314236928,1.0,100.0,1.0,100.0,155.0,154.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236736.java,1314236774.java,1314236736,1314236774,1.0,100.0,1.0,100.0,115.0,114.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236794.java,1314236824.java,1314236794,1314236824,1.0,100.0,1.0,100.0,185.0,184.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236852.java,1314237211.java,1314236852,1314237211,1.0,100.0,1.0,100.0,162.0,161.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236897.java,1314236982.java,1314236897,1314236982,1.0,100.0,1.0,100.0,120.0,119.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236899.java,1314236964.java,1314236899,1314236964,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236899.java,1314236996.java,1314236899,1314236996,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236899.java,1314237474.java,1314236899,1314237474,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236964.java,1314236996.java,1314236964,1314236996,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236964.java,1314237474.java,1314236964,1314237474,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236979.java,1314237195.java,1314236979,1314237195,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236979.java,1314237728.java,1314236979,1314237728,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236979.java,1314237771.java,1314236979,1314237771,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236979.java,1314237855.java,1314236979,1314237855,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236980.java,1314237003.java,1314236980,1314237003,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236980.java,1314237263.java,1314236980,1314237263,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236990.java,1314237070.java,1314236990,1314237070,1.0,100.0,1.0,100.0,96.0,95.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236990.java,1314237110.java,1314236990,1314237110,1.0,100.0,1.0,100.0,96.0,95.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236996.java,1314237474.java,1314236996,1314237474,1.0,100.0,1.0,100.0,122.0,121.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237003.java,1314237263.java,1314237003,1314237263,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237004.java,1314237166.java,1314237004,1314237166,1.0,100.0,1.0,100.0,112.0,111.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237070.java,1314237110.java,1314237070,1314237110,1.0,100.0,1.0,100.0,96.0,95.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237077.java,1314237447.java,1314237077,1314237447,1.0,100.0,1.0,100.0,211.0,210.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237146.java,1314237246.java,1314237146,1314237246,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237146.java,1314237279.java,1314237146,1314237279,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237150.java,1314237187.java,1314237150,1314237187,1.0,100.0,1.0,100.0,116.0,115.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237150.java,1314237646.java,1314237150,1314237646,1.0,100.0,1.0,100.0,116.0,115.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237187.java,1314237646.java,1314237187,1314237646,1.0,100.0,1.0,100.0,116.0,115.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237195.java,1314237728.java,1314237195,1314237728,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237195.java,1314237771.java,1314237195,1314237771,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237195.java,1314237855.java,1314237195,1314237855,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237234.java,1314237260.java,1314237234,1314237260,1.0,100.0,1.0,100.0,125.0,124.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237240.java,1314237373.java,1314237240,1314237373,1.0,100.0,1.0,100.0,133.0,132.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237246.java,1314237279.java,1314237246,1314237279,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237248.java,1314237364.java,1314237248,1314237364,1.0,100.0,1.0,100.0,155.0,154.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237277.java,1314237532.java,1314237277,1314237532,1.0,100.0,1.0,100.0,120.0,119.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237284.java,1314237659.java,1314237284,1314237659,1.0,100.0,1.0,100.0,108.0,107.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237292.java,1314237326.java,1314237292,1314237326,1.0,100.0,1.0,100.0,161.0,160.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237294.java,1314237527.java,1314237294,1314237527,1.0,100.0,1.0,100.0,173.0,172.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237454.java,1314237488.java,1314237454,1314237488,1.0,100.0,1.0,100.0,123.0,122.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237544.java,1314237570.java,1314237544,1314237570,1.0,100.0,1.0,100.0,107.0,106.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237545.java,1314237790.java,1314237545,1314237790,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237569.java,1314237616.java,1314237569,1314237616,1.0,100.0,1.0,100.0,154.0,153.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237584.java,1314237807.java,1314237584,1314237807,1.0,100.0,1.0,100.0,112.0,111.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237609.java,1314237657.java,1314237609,1314237657,1.0,100.0,1.0,100.0,157.0,156.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237630.java,1314237683.java,1314237630,1314237683,1.0,100.0,1.0,100.0,124.0,123.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237655.java,1314237742.java,1314237655,1314237742,1.0,100.0,1.0,100.0,121.0,120.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237675.java,1314237688.java,1314237675,1314237688,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237675.java,1314237747.java,1314237675,1314237747,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237688.java,1314237747.java,1314237688,1314237747,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237699.java,1314237780.java,1314237699,1314237780,1.0,100.0,1.0,100.0,123.0,122.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237699.java,1314237813.java,1314237699,1314237813,1.0,100.0,1.0,100.0,123.0,122.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237715.java,1314237815.java,1314237715,1314237815,1.0,100.0,1.0,100.0,166.0,165.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237726.java,1314237836.java,1314237726,1314237836,1.0,100.0,1.0,100.0,134.0,133.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237728.java,1314237771.java,1314237728,1314237771,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237728.java,1314237855.java,1314237728,1314237855,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237771.java,1314237855.java,1314237771,1314237855,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237780.java,1314237813.java,1314237780,1314237813,1.0,100.0,1.0,100.0,123.0,122.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237814.java,1314238139.java,1314237814,1314238139,1.0,100.0,1.0,100.0,128.0,127.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237814.java,1314238147.java,1314237814,1314238147,1.0,100.0,1.0,100.0,128.0,127.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314238139.java,1314238147.java,1314238139,1314238147,1.0,100.0,1.0,100.0,128.0,127.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323075618.java,1323080111.java,1323075618,1323080111,1.0,100.0,1.0,100.0,137.0,136.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364313.java,1323364419.java,1323364313,1323364419,1.0,100.0,1.0,100.0,70.0,69.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323367810.java,1323368532.java,1323367810,1323368532,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323367810.java,1323370083.java,1323367810,1323370083,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323367810.java,1323370334.java,1323367810,1323370334,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323368532.java,1323370083.java,1323368532,1323370083,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323368532.java,1323370334.java,1323368532,1323370334,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323370083.java,1323370334.java,1323370083,1323370334,1.0,100.0,1.0,100.0,82.0,81.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323372857.java,1323372974.java,1323372857,1323372974,1.0,100.0,1.0,100.0,92.0,91.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398894.java,1323398992.java,1323398894,1323398992,1.0,100.0,1.0,100.0,133.0,132.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323418536.java,1323418585.java,1323418536,1323418585,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323421343.java,1323421515.java,1323421343,1323421515,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426114.java,1323426260.java,1323426114,1323426260,1.0,100.0,1.0,100.0,111.0,110.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426114.java,1323426450.java,1323426114,1323426450,1.0,100.0,1.0,100.0,111.0,110.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426260.java,1323426450.java,1323426260,1323426450,1.0,100.0,1.0,100.0,111.0,110.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323432707.java,1323432814.java,1323432707,1323432814,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323432707.java,1323432863.java,1323432707,1323432863,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323432814.java,1323432863.java,1323432814,1323432863,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323447320.java,1323447420.java,1323447320,1323447420,1.0,100.0,1.0,100.0,134.0,133.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323449282.java,1323449323.java,1323449282,1323449323,1.0,100.0,1.0,100.0,148.0,147.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450466.java,1323450489.java,1323450466,1323450489,1.0,100.0,1.0,100.0,62.0,61.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450466.java,1323450645.java,1323450466,1323450645,1.0,100.0,1.0,100.0,62.0,61.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450489.java,1323450645.java,1323450489,1323450645,1.0,100.0,1.0,100.0,62.0,61.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450795.java,1323450863.java,1323450795,1323450863,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450795.java,1323451322.java,1323450795,1323451322,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323450863.java,1323451322.java,1323450863,1323451322,1.0,100.0,1.0,100.0,159.0,158.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323451800.java,1323451835.java,1323451800,1323451835,1.0,100.0,1.0,100.0,149.0,148.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332392159.java,1332398740.java,1332392159,1332398740,1.0,100.0,1.0,100.0,108.0,107.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332392159.java,1332398750.java,1332392159,1332398750,1.0,100.0,1.0,100.0,108.0,107.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332398213.java,1332398341.java,1332398213,1332398341,1.0,100.0,1.0,100.0,106.0,105.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332398740.java,1332398750.java,1332398740,1332398750,1.0,100.0,1.0,100.0,108.0,107.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332399243.java,1332400106.java,1332399243,1332400106,1.0,100.0,1.0,100.0,113.0,112.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332551353.java,1332551364.java,1332551353,1332551364,1.0,100.0,1.0,100.0,128.0,127.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332621480.java,1332621488.java,1332621480,1332621488,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332712226.java,1332712258.java,1332712226,1332712258,1.0,100.0,1.0,100.0,119.0,118.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1333805417.java,1333805428.java,1333805417,1333805428,1.0,100.0,1.0,100.0,144.0,143.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344599918.java,1344600007.java,1344599918,1344600007,1.0,100.0,1.0,100.0,140.0,139.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344599918.java,1344613861.java,1344599918,1344613861,1.0,100.0,1.0,100.0,140.0,139.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344600007.java,1344613861.java,1344600007,1344613861,1.0,100.0,1.0,100.0,140.0,139.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1344637038.java,1344636972,1344637038,1.0,100.0,1.0,100.0,91.0,90.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637138.java,1344637177.java,1344637138,1344637177,1.0,100.0,1.0,100.0,119.0,118.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378121015.java,1378121021.java,1378121015,1378121021,1.0,100.0,1.0,100.0,133.0,132.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159089.java,1378159110.java,1378159089,1378159110,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159089.java,1378159141.java,1378159089,1378159141,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159089.java,1378159179.java,1378159089,1378159179,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159110.java,1378159141.java,1378159110,1378159141,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159110.java,1378159179.java,1378159110,1378159179,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159141.java,1378159179.java,1378159141,1378159179,1.0,100.0,1.0,100.0,66.0,65.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159214.java,1378159258.java,1378159214,1378159258,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159214.java,1378159278.java,1378159214,1378159278,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159214.java,1378159313.java,1378159214,1378159313,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159214.java,1378159340.java,1378159214,1378159340,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159258.java,1378159278.java,1378159258,1378159278,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159258.java,1378159313.java,1378159258,1378159313,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159258.java,1378159340.java,1378159258,1378159340,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159278.java,1378159313.java,1378159278,1378159313,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159278.java,1378159340.java,1378159278,1378159340,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1378159313.java,1378159340.java,1378159313,1378159340,1.0,100.0,1.0,100.0,126.0,125.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391827899.java,1391827922.java,1391827899,1391827922,1.0,100.0,1.0,100.0,117.0,116.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391935200.java,1391935316.java,1391935200,1391935316,1.0,100.0,1.0,100.0,135.0,134.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391935440.java,1391935455.java,1391935440,1391935455,1.0,100.0,1.0,100.0,131.0,130.0,True,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391942747.java,1392017996.java,1391942747,1392017996,1.0,100.0,1.0,100.0,127.0,126.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314215227.cpp,1314224063.cpp,1314215227,1314224063,1.0,100.0,1.0,100.0,46.0,45.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314225955.cpp,1314225959.cpp,1314225955,1314225959,1.0,100.0,1.0,100.0,49.0,48.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235184.cpp,1344635291.cpp,1314235184,1344635291,1.0,100.0,1.0,100.0,70.0,69.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235184.cpp,1408489680.cpp,1314235184,1408489680,1.0,100.0,1.0,100.0,70.0,69.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235933.cpp,1314236336.cpp,1314235933,1314236336,1.0,100.0,1.0,100.0,60.0,59.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235933.cpp,1314236395.cpp,1314235933,1314236395,1.0,100.0,1.0,100.0,60.0,59.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235933.cpp,1314236469.cpp,1314235933,1314236469,1.0,100.0,1.0,100.0,60.0,59.0,True,True
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1314235933.cpp,1314236484.cpp,1314235933,1314236484,1.0,100.0,1.0,100.0,60.0,59.0,True,True
